headline,date,stock
Albemarle Corporation Reports Q3 EPS of $1.09 vs $1.08 Est; Revenue of $648.60M vs $653.97M Est,2013-10-16 16:03:00-04:00,ALB
"Albemarle Announces Purchase of Cambridge Chemical Co., No Terms Disclosed",2013-10-08 09:08:00-04:00,ALB
UPDATE: Piper Jaffray Downgrades Albemarle Following Strategic Delaying Announcement,2013-09-24 09:03:00-04:00,ALB
"Piper Jaffray Downgrades Albemarle Corporation to Neutral, Lowers PT to $65.00",2013-09-24 06:28:00-04:00,ALB
"Albemarle to Realign Global Business Units, Michael Wilson Named Pres, Catalyst Solutions",2013-09-23 16:17:00-04:00,ALB
Albemarle to Raise Prices on Saytex CP-2000 Brominated Flame by 15%,2013-09-04 16:40:00-04:00,ALB
Albemarle to Increase Price of N-Propyl Bromide ,2013-08-08 16:14:00-04:00,ALB
UPDATE: Topeka Capital Markets Initiates Albemarle at Hold Awaiting Better Earnings Visibility,2013-07-31 09:17:00-04:00,ALB
Benzinga's Top Initiations,2013-07-31 09:00:00-04:00,ALB
"Topeka Capital Initiates Coverage on Albemarle Corporation at Hold, Announces $67.00 PT",2013-07-31 06:26:00-04:00,ALB
Albemarle Corporation Reports Q2 EPS of $0.97 vs $0.99 Est; Revenue of $634.20M vs $654.31M Est,2013-07-17 16:39:00-04:00,ALB
Albemarle announces quarterly dividend of 24c,2013-07-10 16:05:00-04:00,ALB
Gerald Steiner Elected to Albemarle Board,2013-06-10 16:05:00-04:00,ALB
Albemarle: Fundamental Stock Research Analysis,2013-06-04 16:13:00-04:00,ALB
"Albemarle to Increase Prices of Dibromomethan, Bromochloromethan by 25%",2013-05-31 16:11:00-04:00,ALB
"Deutsche Bank Maintains Hold on Albemarle Corporation, Lowers PT to $63.00",2013-04-19 08:21:00-04:00,ALB
"SunTrust Robinson Humphrey Downgrades Albemarle Corporation to Neutral, Lowers PT to $63.00",2013-04-19 08:15:00-04:00,ALB
"Albemarle Corporation Reports Q1 EPS of $0.93 vs $1.03 Est; Revenue of $641.60M vs $684.07M Est; to Buyback 10% of Shares, Raises Dividend by 20%",2013-04-17 16:04:00-04:00,ALB
"Earnings Scheduled For April 17, 2013",2013-04-17 05:24:00-04:00,ALB
"Benzinga's M&A Chatter for Thursday April 11, 2013",2013-04-11 18:14:00-04:00,ALB
BASF Spokesperson Declines Comment on Rumored Bid for Rockwood Holdings,2013-04-11 15:12:00-04:00,ALB
Albemarle to Increase Price of Fluid Catalytic Cracking (FCC) Catalysts,2013-04-10 16:04:00-04:00,ALB
UPDATE: Jefferies Lowers PT on Albemarle Corporation on Lowered Estimates,2013-04-01 10:15:00-04:00,ALB
"Jefferies Maintains Buy on Albemarle Corporation, Lowers PT to $78.00",2013-04-01 07:15:00-04:00,ALB
"Goldman Sachs Maintains Neutral on Albemarle Corporation, Lowers PT to $65.00",2013-03-26 14:49:00-04:00,ALB
Albemarle to Raise Price of ETHANOX 4703 Antioxidant,2013-03-25 09:07:00-04:00,ALB
"Albemarle Bounces Off $61 Support, 50 EMA Resistance Above At $63.08, MACD Attempting To Cross Zero Line; Bearish",2013-03-21 14:23:00-04:00,ALB
Albemarle to increase the price of ETHANOX 4716 antioxidant,2013-02-28 16:03:00-05:00,ALB
"Jefferies Maintains Buy on Albemarle Corporation, Raises PT to $80.00",2013-02-19 08:32:00-05:00,ALB
"Albemarle Raises Qtr. Divdiend from $0.20 to $0.24/Share, Expects to Buyback ~10% Over Next 10-15 Months",2013-02-12 16:14:00-05:00,ALB
Albemarle Board Announces 20% Dividend Increase and Approves Expansion of Share Repurchase Program,2013-02-12 16:04:00-05:00,ALB
"UPDATE: Jefferies Reiterates Buy Rating, Lowers PT on Albemarle Corporation",2013-01-25 11:32:00-05:00,ALB
"Jefferies Maintains Buy on Albemarle Corporation, Lowers PT to $75.00",2013-01-25 08:17:00-05:00,ALB
UPDATE: Citigroup Downgrades Albemarle Corporation to Neutral on Weaker Trends,2013-01-24 08:54:00-05:00,ALB
UPDATE: Deutsche Bank Downgrades Albemarle Corporation on Lack of Near Term Catalysts,2013-01-24 08:54:00-05:00,ALB
"Macquarie Downgrades Albemarle Corporation to Market Perform, Announces $70.00 PT",2013-01-24 08:25:00-05:00,ALB
UPDATE: JP Morgan Downgrades Albemarle Corporation to Neutral on Valuation,2013-01-24 08:15:00-05:00,ALB
Benzinga's Top Downgrades,2013-01-24 07:52:00-05:00,ALB
"JP Morgan Downgrades Albemarle Corporation to Neutral, Raises PT to $67.00",2013-01-24 06:36:00-05:00,ALB
"Deutsche Bank Downgrades Albemarle Corporation to Hold, Raises PT to $70.00",2013-01-24 06:32:00-05:00,ALB
"Citigroup Downgrades Albemarle Corporation to Neutral, Lowers PT to $71.00",2013-01-24 06:29:00-05:00,ALB
Goldman Sachs Downgrades Albemarle Corporation to Neutral,2013-01-23 14:08:00-05:00,ALB
Albemarle Corporation Reports Q4 EPS of $1.17 vs $0.98 Est; Revenue of $687.60M vs $647.22M Est,2013-01-22 16:04:00-05:00,ALB
"UPDATE: Gilford Securities Downgrades Albemarle to Hold on Valuation, Restricted Fundamentals Flow   ",2013-01-08 12:52:00-05:00,ALB
Gilford Securities Downgrades Albemarle Corporation to Hold,2013-01-08 09:25:00-05:00,ALB
"Citigroup Maintains Buy on Albemarle Corporation, Raises PT to $74.00",2013-01-03 08:38:00-05:00,ALB
Albemarle to Raises Prices of Clear Brine Fluids by 15%,2012-12-17 09:06:00-05:00,ALB
"Albemarle to Expand Orangeburg, South Carolina Plant",2012-12-06 16:47:00-05:00,ALB
"UPDATE: Jefferies & Company Reiterates Buy Rating, Raises PT on Albemarle Corporation",2012-12-03 10:20:00-05:00,ALB
UPDATE: Goldman Sachs Upgrades Albemarle to Buy; Headwinds Subsiding  ,2012-11-13 07:27:00-05:00,ALB
"Goldman Sachs Upgrades Albemarle from Neutral to Buy, Raises PT from $62 to $67",2012-11-13 05:50:00-05:00,ALB
UPDATE: Piper Jaffray Reduces PT to $67 on Albemarle on Bromine Derivatives Visibility  ,2012-10-22 13:48:00-04:00,ALB
"Piper Jaffray Maintains Albemarle at Overweight, Lowers PT from $72 to $67",2012-10-22 12:42:00-04:00,ALB
Albemarle Reports Q3 EPS $1.10 vs $1.09 Est; Revenues $661.2M vs $671.05M Est,2012-10-17 16:04:00-04:00,ALB
Morgan Stanley Reiterates Equal-Weight Rating on Albemarle Corporation,2012-10-05 08:30:00-04:00,ALB
"UPDATE: J.P. Morgan Reiterates Overweight Rating, Lowers PT on Albemarle Corporation",2012-09-19 12:25:00-04:00,ALB
"JP Morgan Maintains Albemarle at Overweight, Lowers PT from $72 to $65",2012-09-19 08:22:00-04:00,ALB
UPDATE: Morgan Stanley Initiates Albemarle Corporation at Equal-Weight on Electronics Exposure  ,2012-09-18 12:17:00-04:00,ALB
Morgan Stanley Initiates Coverage on Albemarle at Equal-weight,2012-09-18 05:40:00-04:00,ALB
"Citigroup Maintains Albemarle at Buy, Lowers PT from $69 to $66",2012-09-17 10:41:00-04:00,ALB
Albermarle's COO Resigns; Will Remain On Until August 31,2012-08-20 16:33:00-04:00,ALB
Albemarle to Increase Prices of ETHANOX 4782J and 4727J Antioxidants by $1.00/kg,2012-07-19 09:16:00-04:00,ALB
"Jefferies Reiterates Buy Rating, $77 PT on Albemarle Corporation",2012-07-18 12:20:00-04:00,ALB
Albemarle Reports Q2 EPS $1.24 vs $1.23 Est; Revenues $684.9M vs $741.15M Est,2012-07-17 16:06:00-04:00,ALB
UPDATE: Piper Jaffray Initiates Albemarle Corporation at Overweight with $72 PT on Defensible Market Position   ,2012-07-13 09:26:00-04:00,ALB
"Piper Jaffray Initiates Coverage on Albemarle at Overweight, Announces PT of $72",2012-07-13 06:07:00-04:00,ALB
James O'Brien elected to Albemarle Board ,2012-07-12 16:06:00-04:00,ALB
Gilford Securities Initiates Albemarle at Buy,2012-06-04 12:29:00-04:00,ALB
Codexis Appoints John J. Nicols as President and Chief Executive Officer   ,2012-06-04 08:04:00-04:00,ALB
Albemarle to Increase Ibuprofen Prices,2012-05-25 16:37:00-04:00,ALB
Albemarle to Update Vision 2015 Strategic Framework at Investor Conference ,2012-05-22 07:04:00-04:00,ALB
Albemarle Announces Plans to Exit Phosphorous Flame Retardants Business; Expects Annual EPS to Improve by $0.10-0.15 in 2013,2012-05-17 08:04:00-04:00,ALB
Albemarle To Increase Prices Of Saytex\'ae Hp-900 (p)/(g) Brominated Flame Retardants,2012-04-23 09:03:00-04:00,ALB
UPDATE: Deutsche Bank Raises PT to $72 on Albemarle  ,2012-04-20 10:49:00-04:00,ALB
"UPDATE: J.P. Morgan Maintains Overweight Rating, Raises PT for Albemarle",2012-04-20 10:22:00-04:00,ALB
"JP Morgan Maintains Albemarle at Overweight, Raises PT from $69 to $72",2012-04-20 07:02:00-04:00,ALB
"Deutsche Bank Maintains Albemarle at Buy, Raises PT from $70 to $72",2012-04-20 06:17:00-04:00,ALB
Albemarle Reports Q1 EPS $1.2 vs $1.16 Est; Revenues $711.7M vs $729.72M Est,2012-04-18 16:13:00-04:00,ALB
Albemarle promotes John Steitz to President and Chief Operating Officer,2012-02-27 16:33:00-05:00,ALB
Albemarle Announces 14% Increase in Quarterly Dividend to $0.20,2012-02-15 09:44:00-05:00,ALB
Fast Money Picks For February 15th,2012-02-15 00:16:00-05:00,ALB
Citi Swaps Praxair with Albemarle on Top Picks Live,2012-01-30 08:30:00-05:00,ALB
Albemarle Expands Production Capabilities for Finished Polyolefin Catalysts at Its Baton Rouge Facility  ,2012-01-25 09:01:00-05:00,ALB
Jefferies Raises PT on Albemarle to $75,2012-01-25 08:38:00-05:00,ALB
"UPDATE: Deutsche Bank Raises PT on Albemarle to $70, Maintains Buy",2012-01-25 08:22:00-05:00,ALB
"Albemarle Reports Q4 EPS $1.11 vs $1.09 Est; Revenues $707.00M vs $698.43M Est				",2012-01-23 16:12:00-05:00,ALB
US Stock Futures Up; Halliburton To Report Earnings,2012-01-23 06:31:00-05:00,ALB
Earnings Scheduled For January 23,2012-01-23 04:36:00-05:00,ALB
"Fast Money Picks For January 20th (ALB, NFLX, MSFT, EEM, SPY)",2012-01-19 20:14:00-05:00,ALB
Albemarle Introduces Electronic Materials Business Unit ,2012-01-18 16:16:00-05:00,ALB
Sterne Agee Maintains Buy on Albemarle After DuPont's Guidance Cut,2011-12-09 09:31:00-05:00,ALB
"UPDATE: Sterne Agee Initiates Buy, $65 Target on Albemarle ",2011-12-06 09:32:00-05:00,ALB
"Sterne Agee Initiates Albemarle at Buy, $65 PT",2011-12-06 07:45:00-05:00,ALB
"The Oxen Group Initiates Albermarle, Ashland, Celanese, Dow Coverage",2011-11-30 14:46:00-05:00,ALB
Albemarle Announces Changes to Its Board,2011-11-07 16:31:00-05:00,ALB
"End-of-Day Market Summary for October 26, 2011",2011-10-26 16:17:00-04:00,ALB
UPDATE: Citi Raising Price Target on Albemarle ,2011-10-26 15:35:00-04:00,ALB
Bank of America Upgrades Albemarle to Buy,2011-10-26 09:05:00-04:00,ALB
Jefferies Reiterates Buy Rating on Albemarle ,2011-10-26 08:41:00-04:00,ALB
"Financial Breakfast: Morning News Summary for October 26, 2011",2011-10-26 07:44:00-04:00,ALB
Hearing Oppenheimer Upgrades Albemarle Corp,2011-10-25 13:33:00-04:00,ALB
Oppenheimer Maintains Underperform Rating on Albemarle,2011-10-25 07:22:00-04:00,ALB
J.P. Morgan Maintain Overweight Rating on Albemarle,2011-10-25 07:02:00-04:00,ALB
"Dow Chemical Company Earnings Preview: Analysts Expect Higher EPS, Revenue",2011-10-24 20:00:00-04:00,ALB
"Albemarle Corp Reports Q3 EPS $1.28 vs $1.18 Est; Revenues $723.0M vs $721.73M Est		",2011-10-24 16:06:00-04:00,ALB
UPDATE: Jefferies Lowers Price Target on Albemarle to $65,2011-10-24 07:35:00-04:00,ALB
Jefferies Lowers PT on Albemarle to $65,2011-10-24 06:32:00-04:00,ALB
Earnings Scheduled For October 24,2011-10-24 03:41:00-04:00,ALB
Albemarle Announces 6% Increase in Quarterly Dividend,2011-10-13 08:36:00-04:00,ALB
Albemarle Announces Expansion of Share Repurchase Program to 5M Shares ,2011-10-13 08:36:00-04:00,ALB
UPDATE: J.P. Morgan Lowers Price Target on Albemarle to $55,2011-09-22 07:41:00-04:00,ALB
JP Morgan Lowers PT on Albemarle to $55,2011-09-22 06:32:00-04:00,ALB
Market Update,2011-09-13 09:33:00-04:00,ALB
Albemarle to Increase Prices of Generic Active Pharmaceutical Ingredients by 8-12%  ,2011-09-13 06:58:00-04:00,ALB
Jefferies Comments on Albemarle In Anticipation of Higher Derivatives Pricing,2011-08-25 07:51:00-04:00,ALB
Albemarle to Increase Prices of SAYTEX HP-900 Brominated Flame Retardants ,2011-08-24 09:10:00-04:00,ALB
UPDATE: Oppenheimer Downgrades Albemarle to Underperform,2011-08-16 08:06:00-04:00,ALB
Benzinga's Top Downgrades,2011-08-16 07:43:00-04:00,ALB
"Oppeneheimer Downgrades Albemarle To Underperform, Removes PT",2011-08-16 06:13:00-04:00,ALB
UPDATE: Albemarle Is In Market to Buyback Shares; Will Tolerate M&A with Near-Term Margin Pressure - Bloomberg,2011-08-11 08:24:00-04:00,ALB
UPDATE: Albemarle Will Seek M&A That Expands OPS; Seeking M&A With Near-Term Accretion,2011-08-11 08:21:00-04:00,ALB
"Albemarle Guides 2015 50% of Sales Outside Northam, West Europe; On Track for Long-Term Growth Targets; 2015 Target Organic Sales $3.8-4.4B; 2015 Target Organic EPS $6.75-7.75",2011-08-11 08:13:00-04:00,ALB
UPDATE: Bank of America Merrill Lynch Downgrades Albemarle to Underperform,2011-08-10 08:00:00-04:00,ALB
"Bank of America Downgrades Albemarle To Underperform, Lowers PO To $65",2011-08-10 06:35:00-04:00,ALB
Citi Increases EPS and PT of ALB,2011-07-25 10:00:00-04:00,ALB
"JP Morgan Reiterates Overweight on Albemarle, Raises PT to $80",2011-07-25 07:50:00-04:00,ALB
Citigroup Raises PT On Albemarle To $81,2011-07-25 06:53:00-04:00,ALB
Earnings Preview: Dow Chemical Company Revenue Expected to Rise from Previous Quarter,2011-07-22 12:40:00-04:00,ALB
Bank of America Merrill Lynch Maintains Buy on Albemarle,2011-07-22 09:30:00-04:00,ALB
Albemarle Reports Q2 EPS of $1.23 vs. $1.12 Est; Revenues $742.1M vs. $701.01M Est    ,2011-07-21 16:06:00-04:00,ALB
Albemarle Board of Directors Elects Luke Kissam CEO,2011-07-18 16:47:00-04:00,ALB
Morgan Stanley Coverage Discontinuations 7/6,2011-07-07 07:04:00-04:00,ALB
Albemarle to Increase Price of Metal Alkyls,2011-06-02 16:07:00-04:00,ALB
"Top Chemicals – Plastics and Rubber Stocks to watch on 5/23/11- KRA, POL, CERP, HUN, LNDC, DSWL, ALB, SHLM, CYT, DOW, WLK",2011-05-23 03:43:00-04:00,ALB
CEOWORLD Most Promising Top Dividend Stock Picks To Buy Right Now,2011-05-15 10:11:00-04:00,ALB
Albemarle Announces Quarterly Dividend of $0.165/Share (ALB),2011-05-11 11:02:00-04:00,ALB
Albemarle Expands its Biofuels Catalyst Portfolio by Acquiring Catilin (ALB),2011-05-11 09:03:00-04:00,ALB
"Focus Chemicals Plastics and Rubber Stocks of The Day- HUN, CERP, CYT, WLK, EMN, POL, ALB, DOW, SHLM, LNDC, DSWL, KRA",2011-05-09 05:23:00-04:00,ALB
"Top Chemical Manufacturing Stocks pick to buy- FSI, VHI, SMG, LXU, TNH, SHI, BAK, CF, RTK, GRA, NANX…",2011-05-09 04:45:00-04:00,ALB
"Benzinga's Top Downgrades (DEG, SMSI, MCD, ALB)",2011-05-05 08:27:00-04:00,ALB
Goldman Sachs Downgrades Albemarle To Neutral (ALB) ,2011-05-05 07:25:00-04:00,ALB
"Goldman Sachs Downgrades Albemarle To Neutral, Keeps $75 PT",2011-05-05 06:11:00-04:00,ALB
Deutsche Bank On ALB 2015 Targets,2011-05-04 09:02:00-04:00,ALB
Deutsche Bank Raises PT On Albemarle To $75,2011-05-04 08:29:00-04:00,ALB
Citigroup Raises PT On Albemarle To $80,2011-05-04 07:51:00-04:00,ALB
Options Brief: Albemarle Corporation (ALB),2011-05-03 11:20:00-04:00,ALB
Albemarle Corporation Announces Discovery in Lithium Carbonate Production ,2011-04-29 12:43:00-04:00,ALB
Jefferies Raises PT On Albemarle To $77,2011-04-21 07:36:00-04:00,ALB
J.P. Morgan Reiterates Overweight Rating on Albemarle Corporation (ALB),2011-04-20 10:10:00-04:00,ALB
"Top Percentage Gainers and Losers as of 10am 4/20/11 (PII, ALB, GLNG, VMW, DPL, PJC, BRKL, BARI, DST, URI, WFC)",2011-04-20 10:04:00-04:00,ALB
Albemarle Reports EPS of $1.15 vs. $0.96 Estimate; Revenue $696.5M vs. $636.26M,2011-04-19 16:06:00-04:00,ALB
Morgan Stanley Raises ALB PT To $67,2011-03-30 09:34:00-04:00,ALB
Morgan Stanley Raises ALB PT To $67 ,2011-03-30 08:30:00-04:00,ALB
"Top 4 Mid-Cap Stocks In The Synthetics Industry With The Highest Revenue (NLC, ALB, VHI, AWC)",2011-03-21 01:06:00-04:00,ALB
Jefferies Reports on New Mercury Regulations (ALB),2011-03-18 07:31:00-04:00,ALB
Albemarle Increases Dividend by 18% to $0.165,2011-02-16 09:11:00-05:00,ALB
J.P Morgan Upgrades Albermarle Corporation to Overweight,2011-02-01 10:00:00-05:00,ALB
"JP Morgan Upgrades Albemarle Corporation To Overweight, PT To $63",2011-02-01 07:43:00-05:00,ALB
A Record of How in a Single Day We Created More Actionable and Valuable Stock Research than 20 Sell Side Analyst Teams Over a Month,2011-02-01 00:16:00-05:00,ALB
"ALB 4Q Above Consensus, J.P. Morgan Reports",2011-01-25 08:53:00-05:00,ALB
Oppenheimer Has Perform On Albemarle (ALB),2011-01-25 07:33:00-05:00,ALB
Albemarle Reports Q4 EPS of $.92,2011-01-24 16:07:00-05:00,ALB
 Jefferies Increases Albemarle PT To $75 (ALB),2011-01-13 12:00:00-05:00,ALB
Scott A. Tozier Appointed CFO of Albemarle ,2011-01-13 09:18:00-05:00,ALB
Jefferies Raises PT On Albemarle,2011-01-13 07:29:00-05:00,ALB
Albemarle to Increase Prices of Fluids  ,2011-01-05 16:16:00-05:00,ALB
"Top 4 Stocks In The Synthetics Industry With The Lowest PEG Ratio (LNDC, NLC, ALB, POL)",2010-12-29 03:58:00-05:00,ALB
William H. Hernandez Elected to Albemarle Board of Directors,2010-12-20 16:43:00-05:00,ALB
Goldman Sachs Morning Summary,2010-12-08 08:21:00-05:00,ALB
Albemarle and Petrobras to Build HPC Plant in Brazil,2010-12-06 16:07:00-05:00,ALB
Stocks in 2011 to Get 'Full Support' From Fed,2010-12-01 07:30:00-05:00,ALB
Puts Purchased on Albemarle Corporation (ALB),2010-11-23 13:53:00-05:00,ALB
Idiocracy Creates Opportunity for Serious Investors,2010-11-19 21:48:00-05:00,ALB
Albemarle Corp - Growth & Income,2010-11-08 02:04:00-05:00,ALB
Morgan Stanley Ups Price Target On Albemarle Corporation (ALB),2010-10-26 09:21:00-04:00,ALB
Goldman Sachs Raises Albemarle EPS Esstimates,2010-10-25 09:54:00-04:00,ALB
Albermarle Posts Exceptional Quarter,2010-10-25 09:27:00-04:00,ALB
"Bromine Prices Rise For ALB, But 3Q Still Impressive",2010-10-25 08:03:00-04:00,ALB
Strong Margin Expansion In ALB's 3Q,2010-10-22 08:16:00-04:00,ALB
Albemarle Up After Hours After Earnings Beat (ALB),2010-10-21 16:45:00-04:00,ALB
Albemarle Achieves Record Quarterly Earnings; EPS $1.02 ,2010-10-21 16:08:00-04:00,ALB
Albemarle Announces Quarterly Dividend of $.14,2010-10-15 09:21:00-04:00,ALB
Albemarle Corp - Growth & Income,2010-10-07 04:39:00-04:00,ALB
Bromine Prices To Rise Along With Albermarle Earnings,2010-10-04 07:10:00-04:00,ALB
W.R. Grace to Buy Synthetech - Analyst Blog,2010-09-15 20:03:00-04:00,ALB
Jefferies Has Thoughts On The Industrial Indsutry (ALB),2010-09-03 07:20:00-04:00,ALB
Jefferies Covers Chemical Stocks (ALB),2010-09-01 07:06:00-04:00,ALB
Albemarle Beats on Top and Bottom Line (ALB),2010-07-26 16:25:00-04:00,ALB
Jeffries Reiterates Buy Rating on Albemarle (ALB),2010-07-12 16:19:00-04:00,ALB
Jefferies & Company Weigh in on Specialty Chemicals Industrials,2010-07-03 13:49:00-04:00,ALB
"Top 4 Stocks In The Synthetics Industry With The Highest Profit Margin (SQM, PX, ALB, CCC)",2010-07-01 06:53:00-04:00,ALB
ALB: Bromine Story Improving On Lower Chinese Supply,2010-06-28 09:53:00-04:00,ALB
J.P. Morgan Raises Estimates On Albemarle (ALB),2010-06-08 12:29:00-04:00,ALB
Albermarle is An Attractive Buy (ALB) ,2010-05-26 15:17:00-04:00,ALB
ALB’S Estimates Raised At Oppenheimer,2010-05-19 10:50:00-04:00,ALB
"Specialty Chemicals Industry Update (ALB, SOA, ASH)",2010-04-01 09:26:00-04:00,ALB
KeyBanc Capital Markets Raises Albemarle (ALB) Price Target To $51,2010-03-29 09:25:00-04:00,ALB
Tuesday's Hot Stocks: One Fahionable Option Trade,2010-03-03 09:27:00-05:00,ALB
Monday's Hot Stocks: Charge Up Your Portfolio With Volterra,2010-03-02 10:06:00-05:00,ALB
Jefferies Talks Chemical Stocks,2010-02-05 15:27:00-05:00,ALB
Monday's Hot Stocks on BIG Volume: A Time to Get Sirius?,2010-02-02 08:09:00-05:00,ALB
"Chemical Industry Update (PPG, SHW, VAL, ALB, ASH)",2010-01-05 09:58:00-05:00,ALB
Bank of America Recommends Buying Albemarle (ALB),2009-12-14 14:20:00-05:00,ALB
