datetime,ALB_1_temp,ALB_1_humidity,ALB_1_windspeed,ALB_1_conditions,ALB_2_temp,ALB_2_humidity,ALB_2_windspeed,ALB_2_conditions,LAC_1_temp,LAC_1_humidity,LAC_1_windspeed,LAC_1_conditions,LAC_2_temp,LAC_2_humidity,LAC_2_windspeed,LAC_2_conditions,SQM_1_temp,SQM_1_humidity,SQM_1_windspeed,SQM_1_conditions,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
2015-05-29,23.2,22.0,23.5,0,7.4,21.0,28.4,2,14.0,84.9,13.5,2,13.0,82.3,16.1,2,7.4,21.0,28.4,2,16.5,65.8,22.3,2
2015-05-30,23.8,18.6,30.1,0,6.1,25.4,22.3,2,12.1,84.1,11.7,2,10.9,79.7,14.6,2,6.1,25.4,22.3,2,16.2,65.1,20.5,2
2015-05-31,23.9,18.3,37.6,0,6.2,17.0,24.1,2,11.4,79.0,9.6,2,10.5,79.2,14.5,2,6.2,17.0,24.1,2,16.0,68.2,20.5,2
2015-06-01,22.9,16.2,28.8,0,7.2,11.6,18.0,2,12.8,78.2,11.2,2,11.1,77.4,14.4,0,7.2,11.6,18.0,2,15.8,68.9,22.3,2
2015-06-02,21.2,17.3,20.8,0,8.3,6.8,24.8,0,11.1,80.6,14.5,0,10.9,75.6,16.3,0,8.3,6.8,24.8,0,15.2,71.6,18.4,2
2015-06-03,21.3,17.3,27.7,0,10.0,6.7,21.6,0,13.2,77.5,13.8,0,12.9,72.9,17.9,0,10.0,6.7,21.6,0,16.3,65.2,20.5,2
2015-06-04,17.7,36.5,31.4,5,10.9,9.5,19.1,0,15.3,76.1,14.5,0,14.2,73.6,13.0,0,10.9,9.5,19.1,0,16.1,67.1,20.5,2
2015-06-05,18.2,34.6,39.8,2,11.3,6.7,24.1,2,16.3,70.1,15.0,0,14.7,70.6,16.3,0,11.3,6.7,24.1,2,16.9,62.7,14.8,2
2015-06-06,16.2,45.6,31.1,5,11.4,5.7,24.1,2,17.5,73.8,13.5,0,16.1,66.5,14.4,0,11.4,5.7,24.1,2,17.1,62.6,16.6,2
2015-06-07,19.2,41.8,18.3,2,11.4,6.1,22.7,0,17.4,72.4,14.0,0,15.6,70.8,20.1,0,11.4,6.1,22.7,0,16.5,66.7,16.6,2
2015-06-08,22.4,27.2,18.9,0,9.9,7.8,20.2,0,18.2,86.4,11.7,2,18.1,79.5,14.6,2,9.9,7.8,20.2,0,15.4,75.8,20.5,2
2015-06-09,23.5,22.6,50.6,0,9.6,11.5,24.1,0,17.9,82.4,17.1,2,17.3,79.4,20.4,2,9.6,11.5,24.1,0,16.1,74.1,18.4,2
2015-06-10,20.6,45.5,39.2,5,8.4,15.9,26.3,0,18.4,80.4,18.4,2,17.3,79.0,25.2,2,8.4,15.9,26.3,0,16.2,67.9,16.6,2
2015-06-11,19.5,57.4,20.6,5,8.1,19.6,28.1,0,14.5,84.4,22.3,1,13.9,82.8,22.3,1,8.1,19.6,28.1,0,16.1,70.8,20.5,2
2015-06-12,23.3,43.1,22.9,2,7.5,23.8,26.6,0,11.8,87.8,12.5,2,11.4,84.2,11.1,2,7.5,23.8,26.6,0,16.0,72.7,24.1,2
2015-06-13,26.1,21.6,26.3,0,6.4,21.4,28.1,0,13.3,84.1,15.0,2,12.5,80.2,16.5,2,6.4,21.4,28.1,0,15.4,71.7,24.1,1
2015-06-14,27.4,19.5,23.0,0,6.1,21.6,25.2,0,13.7,73.1,16.3,2,11.1,75.9,21.8,2,6.1,21.6,25.2,0,14.9,71.1,24.1,2
2015-06-15,27.0,13.7,29.5,0,7.6,11.6,22.0,0,13.0,71.5,21.3,2,11.3,70.3,16.7,2,7.6,11.6,22.0,0,14.6,70.5,16.6,2
2015-06-16,26.0,9.9,19.7,0,7.3,9.7,27.4,0,11.0,78.9,10.9,2,11.7,75.4,12.5,2,7.3,9.7,27.4,0,15.5,64.4,18.4,2
2015-06-17,25.4,11.8,18.4,0,6.3,23.1,33.8,2,12.2,66.9,27.0,2,10.5,70.1,20.3,2,6.3,23.1,33.8,2,15.1,67.6,35.3,2
2015-06-18,26.6,12.4,23.0,0,7.8,22.0,19.4,0,11.3,55.0,23.4,2,10.1,58.9,18.0,2,7.8,22.0,19.4,0,14.3,76.8,24.1,2
2015-06-19,27.7,10.0,26.9,0,8.7,10.4,25.9,2,8.1,72.0,22.3,2,8.3,69.3,23.7,2,8.7,10.4,25.9,2,15.5,73.8,31.7,2
2015-06-20,28.1,9.3,28.8,0,9.6,12.0,23.4,2,9.7,70.3,13.0,0,9.1,69.1,13.0,0,9.6,12.0,23.4,2,15.5,71.7,16.6,2
2015-06-21,28.0,8.1,34.0,0,9.4,12.1,16.2,2,11.3,72.1,14.8,0,11.3,68.5,23.5,0,9.4,12.1,16.2,2,16.7,69.1,20.5,2
2015-06-22,25.9,9.5,20.6,0,10.3,9.6,16.6,2,12.9,68.5,21.8,2,11.4,71.9,20.3,2,10.3,9.6,16.6,2,16.4,68.5,16.6,2
2015-06-23,25.5,10.0,33.5,0,9.4,13.7,21.2,2,11.0,71.3,20.3,2,9.2,78.7,16.4,1,9.4,13.7,21.2,2,16.5,69.8,22.3,2
2015-06-24,25.9,9.7,27.1,0,9.2,20.2,18.4,0,9.8,77.5,14.3,2,9.6,77.3,18.0,2,9.2,20.2,18.4,0,15.4,75.7,24.1,2
2015-06-25,27.1,10.7,29.5,0,9.3,14.1,15.8,2,11.5,83.7,10.4,2,11.1,78.7,12.7,2,9.3,14.1,15.8,2,15.6,76.1,38.9,2
2015-06-26,27.5,12.9,33.6,0,10.3,12.6,19.1,2,13.5,71.4,15.3,2,13.9,71.8,20.3,2,10.3,12.6,19.1,2,15.9,74.9,18.4,2
2015-06-27,30.2,14.7,23.1,0,9.9,12.9,21.2,2,14.6,86.7,12.7,2,13.9,83.1,18.0,2,9.9,12.9,21.2,2,16.0,74.9,18.4,1
2015-06-28,28.6,19.0,32.8,0,10.3,12.3,25.9,2,15.3,84.3,12.2,2,14.6,82.5,10.8,2,10.3,12.3,25.9,2,16.0,73.2,24.1,1
2015-06-29,28.6,24.7,21.4,0,8.0,17.2,28.1,2,16.7,78.8,14.0,2,15.2,78.5,20.3,2,8.0,17.2,28.1,2,15.3,70.7,16.6,2
2015-06-30,27.9,29.5,29.9,3,6.7,19.6,23.4,2,12.9,68.8,18.4,0,12.2,69.1,21.9,2,6.7,19.6,23.4,2,14.3,75.4,22.3,2
2015-07-01,26.8,36.4,28.8,3,7.3,14.5,26.6,2,12.8,77.0,15.8,2,11.8,76.9,22.1,2,7.3,14.5,26.6,2,15.2,71.9,20.5,2
2015-07-02,27.0,39.3,24.6,5,7.2,23.5,35.6,2,12.1,80.0,10.4,2,10.6,82.5,16.3,2,7.2,23.5,35.6,2,14.8,72.3,25.9,2
2015-07-03,27.6,35.1,24.1,3,6.7,34.8,30.6,2,12.5,75.9,27.2,5,11.0,81.8,24.2,4,6.7,34.8,30.6,2,14.1,73.3,24.1,2
2015-07-04,24.4,36.7,31.9,5,6.6,35.4,36.7,2,9.4,84.2,16.9,4,7.5,91.7,14.5,5,6.6,35.4,36.7,2,14.6,72.1,25.9,2
2015-07-05,24.3,37.1,31.9,3,5.2,43.2,34.9,2,8.8,83.2,15.8,5,7.8,83.9,18.1,2,5.2,43.2,34.9,2,14.8,69.7,13.0,2
2015-07-06,24.5,29.5,33.6,0,3.4,57.1,32.4,2,11.1,68.5,24.1,2,9.7,72.2,27.1,2,3.4,57.1,32.4,2,14.9,65.9,18.4,2
2015-07-07,23.8,34.9,33.1,5,3.4,49.5,20.2,0,11.4,67.3,15.8,2,10.4,70.3,15.8,2,3.4,49.5,20.2,0,14.5,73.1,29.5,2
2015-07-08,22.7,34.5,40.3,5,5.0,26.9,20.2,0,9.2,70.4,13.8,0,9.0,69.7,14.6,0,5.0,26.9,20.2,0,14.9,76.7,24.1,2
2015-07-09,18.8,42.5,33.6,5,5.8,16.4,21.2,0,11.4,68.0,16.6,0,11.0,64.8,18.1,0,5.8,16.4,21.2,0,15.4,69.8,20.5,2
2015-07-10,19.0,39.1,25.6,5,6.8,9.9,28.1,2,13.2,69.7,13.7,2,12.5,67.5,23.6,2,6.8,9.9,28.1,2,15.2,69.0,22.3,2
2015-07-11,21.2,34.7,29.5,0,6.9,9.1,29.2,2,14.7,71.7,15.6,2,13.0,74.9,21.9,2,6.9,9.1,29.2,2,15.3,71.0,14.8,2
2015-07-12,22.6,27.2,28.9,0,5.6,14.4,38.5,2,14.4,66.7,18.4,0,14.4,60.3,18.4,0,5.6,14.4,38.5,2,15.9,63.2,20.5,2
2015-07-13,24.0,21.6,23.5,0,0.5,42.1,41.8,2,15.2,49.8,28.8,2,19.1,29.6,39.6,2,0.5,42.1,41.8,2,15.7,71.7,20.5,1
2015-07-14,24.7,19.4,32.0,0,0.7,57.8,34.6,0,9.4,78.6,17.8,5,8.0,82.7,14.8,5,0.7,57.8,34.6,0,15.2,78.6,33.5,2
2015-07-15,24.7,18.5,27.2,0,2.4,35.7,27.0,0,9.3,80.9,11.6,2,7.8,82.0,20.5,2,2.4,35.7,27.0,0,13.9,71.9,25.9,2
2015-07-16,24.9,17.5,24.8,0,4.1,18.1,20.2,0,9.6,73.4,14.8,2,8.7,71.1,18.2,2,4.1,18.1,20.2,0,14.0,74.6,22.3,2
2015-07-17,25.5,16.0,31.2,0,6.1,9.0,19.8,0,9.8,74.5,12.7,0,8.8,73.3,12.7,0,6.1,9.0,19.8,0,14.7,69.8,16.6,2
2015-07-18,23.7,26.6,46.5,0,6.3,9.2,24.5,0,12.0,66.8,15.0,0,11.0,66.6,12.8,0,6.3,9.2,24.5,0,14.4,67.3,18.4,2
2015-07-19,22.0,43.3,23.3,5,5.7,19.0,34.2,2,12.1,67.9,16.6,2,12.8,64.8,17.9,2,5.7,19.0,34.2,2,14.7,67.2,22.3,2
2015-07-20,21.4,50.1,34.6,5,6.4,21.0,18.4,2,10.8,69.7,33.5,5,9.2,81.9,24.3,5,6.4,21.0,18.4,2,14.5,73.2,31.7,2
2015-07-21,22.7,43.3,40.0,0,7.6,12.1,20.2,2,8.4,69.5,13.0,5,6.8,76.8,13.0,2,7.6,12.1,20.2,2,14.8,70.9,20.5,2
2015-07-22,22.7,41.2,33.1,5,7.0,21.4,31.3,2,9.4,60.5,14.3,2,9.3,57.9,13.0,2,7.0,21.4,31.3,2,15.3,73.0,24.1,2
2015-07-23,23.6,37.5,26.1,2,6.8,27.4,29.5,2,10.7,68.0,10.9,0,9.0,72.1,14.4,0,6.8,27.4,29.5,2,14.0,80.7,22.3,2
2015-07-24,23.9,25.4,15.3,0,7.4,24.8,20.9,2,11.1,67.3,16.9,0,10.2,69.0,16.4,0,7.4,24.8,20.9,2,14.2,74.2,18.4,1
2015-07-25,24.6,21.8,21.8,0,8.3,13.9,19.4,2,11.3,67.0,18.1,0,10.4,67.7,17.9,0,8.3,13.9,19.4,2,14.3,74.5,20.5,2
2015-07-26,25.0,18.6,31.4,0,8.9,8.4,19.1,0,11.7,70.0,13.5,0,11.2,69.8,20.1,0,8.9,8.4,19.1,0,14.6,72.9,24.1,1
2015-07-27,24.3,14.2,37.7,0,8.5,7.9,18.0,0,15.4,68.3,18.4,0,13.5,69.5,18.4,0,8.5,7.9,18.0,0,14.8,70.7,25.9,2
2015-07-28,24.1,15.1,19.6,0,9.8,6.3,20.5,2,17.6,60.1,17.1,0,16.3,59.4,18.1,0,9.8,6.3,20.5,2,14.3,74.2,24.1,2
2015-07-29,26.1,13.0,20.2,0,10.9,6.0,19.4,0,18.7,61.2,13.8,0,16.6,65.4,20.1,2,10.9,6.0,19.4,0,15.8,66.6,20.5,2
2015-07-30,25.4,22.1,30.5,0,8.8,13.0,35.6,0,18.9,65.7,28.8,2,18.2,66.4,16.6,2,8.8,13.0,35.6,0,15.5,72.4,25.9,2
2015-07-31,26.3,25.7,18.8,5,8.9,14.5,27.4,0,18.9,57.4,36.0,0,16.7,62.1,25.9,0,8.9,14.5,27.4,0,14.4,77.7,27.7,2
2015-08-01,23.7,39.0,31.9,5,9.4,7.3,24.5,0,17.0,60.2,12.7,0,16.0,60.3,16.4,0,9.4,7.3,24.5,0,15.1,69.4,24.1,2
2015-08-02,23.2,46.8,15.9,2,8.3,8.6,23.4,0,18.8,60.7,16.6,0,16.7,62.1,16.6,0,8.3,8.6,23.4,0,14.1,70.8,18.4,2
2015-08-03,25.6,26.9,23.5,0,9.7,7.6,18.7,2,19.8,60.8,16.3,0,18.1,62.7,21.6,2,9.7,7.6,18.7,2,15.3,68.4,22.3,2
2015-08-04,24.5,20.7,32.0,0,9.1,7.8,27.4,2,19.4,72.5,14.3,2,19.0,70.9,23.4,2,9.1,7.8,27.4,2,14.7,70.4,22.3,2
2015-08-05,25.4,18.9,16.4,0,9.1,13.7,21.2,2,18.1,76.8,16.1,2,17.4,75.7,20.2,2,9.1,13.7,21.2,2,14.9,71.8,18.4,2
2015-08-06,24.5,18.9,40.0,0,10.7,22.5,36.0,2,20.7,63.5,34.9,2,20.4,60.6,25.6,2,10.7,22.5,36.0,2,15.3,74.9,22.3,2
2015-08-07,21.1,39.5,63.1,3,9.4,26.9,39.2,0,23.4,50.2,24.1,0,25.9,33.7,27.6,0,9.4,26.9,39.2,0,15.0,75.1,22.3,2
2015-08-08,20.7,36.5,16.5,0,6.1,40.8,37.1,0,19.1,78.5,16.8,2,18.8,74.5,22.0,2,6.1,40.8,37.1,0,16.1,69.5,31.7,5
2015-08-09,23.4,22.1,27.5,0,1.0,68.8,43.9,10,16.3,89.4,23.9,5,15.1,88.4,18.2,5,1.0,68.8,43.9,10,14.0,83.9,31.7,5
2015-08-10,23.7,16.1,34.8,0,3.1,31.8,36.7,2,12.1,75.5,23.4,2,11.3,78.0,29.2,2,3.1,31.8,36.7,2,14.5,79.4,22.3,2
2015-08-11,24.0,15.4,44.6,0,4.1,27.3,36.0,0,12.6,88.2,9.6,4,11.8,84.0,11.1,4,4.1,27.3,36.0,0,14.7,78.3,24.1,2
2015-08-12,25.6,23.3,42.1,0,2.2,53.1,42.8,0,12.4,87.6,17.4,4,11.1,87.2,12.9,4,2.2,53.1,42.8,0,14.9,73.6,27.7,2
2015-08-13,26.0,26.5,37.2,0,4.3,34.2,39.6,0,10.9,83.8,23.1,4,9.9,82.4,18.1,4,4.3,34.2,39.6,0,14.3,73.4,31.7,2
2015-08-14,28.2,24.8,38.7,0,3.6,43.1,40.0,0,10.0,87.1,21.5,4,9.1,83.9,14.4,4,3.6,43.1,40.0,0,14.7,68.1,29.5,2
2015-08-15,26.9,19.2,24.1,0,6.0,25.6,26.3,2,10.5,73.6,13.0,5,9.9,69.2,13.0,5,6.0,25.6,26.3,2,13.9,76.5,25.9,2
2015-08-16,27.8,14.0,15.7,0,4.7,27.9,36.7,2,9.6,82.2,12.7,5,8.4,80.5,12.7,5,4.7,27.9,36.7,2,14.6,72.8,29.5,2
2015-08-17,28.1,13.9,19.9,0,2.8,39.7,43.6,0,10.6,83.5,13.8,2,9.9,77.4,14.5,2,2.8,39.7,43.6,0,13.6,72.7,33.5,2
2015-08-18,27.6,9.7,24.2,0,6.6,23.3,22.7,2,11.7,63.4,22.3,0,11.1,58.2,22.3,0,6.6,23.3,22.7,2,14.2,75.8,25.9,2
2015-08-19,27.1,11.9,21.8,0,8.8,25.4,32.0,2,14.1,53.6,18.4,2,12.4,52.6,22.1,2,8.8,25.4,32.0,2,14.8,73.7,25.9,2
2015-08-20,27.1,11.7,21.8,0,8.6,38.7,35.3,0,15.9,58.3,17.4,2,13.2,61.4,18.2,2,8.6,38.7,35.3,0,13.7,80.8,24.1,2
2015-08-21,25.5,14.7,31.7,0,8.8,28.5,33.8,2,15.2,66.9,23.4,2,14.0,67.0,16.4,2,8.8,28.5,33.8,2,14.3,73.5,22.3,1
2015-08-22,25.5,15.3,27.7,0,9.6,28.6,28.8,2,19.5,55.0,29.0,0,18.0,57.8,26.0,2,9.6,28.6,28.8,2,14.4,74.7,25.9,2
2015-08-23,24.9,16.2,24.6,3,9.7,27.5,25.6,0,16.7,40.3,31.2,2,13.7,51.0,17.1,2,9.7,27.5,25.6,0,14.2,77.1,20.5,2
2015-08-24,24.9,15.1,26.4,0,9.4,23.8,28.8,0,15.6,42.2,13.5,0,14.3,37.9,20.3,0,9.4,23.8,28.8,0,15.5,72.2,24.1,2
2015-08-25,25.1,15.2,25.3,0,7.9,21.7,35.3,0,14.5,57.8,17.4,0,13.6,57.2,18.2,0,7.9,21.7,35.3,0,15.0,72.6,25.9,1
2015-08-26,25.3,25.6,20.0,2,7.4,19.0,33.5,0,18.5,45.6,19.7,0,16.2,49.5,23.5,0,7.4,19.0,33.5,0,14.2,75.7,27.7,2
2015-08-27,25.2,27.2,15.8,0,9.2,13.3,25.2,0,17.5,43.6,25.9,0,15.8,48.8,29.5,0,9.2,13.3,25.2,0,15.3,75.2,27.7,2
2015-08-28,25.7,26.9,26.8,0,13.4,14.1,25.6,0,20.1,50.5,15.6,0,18.5,52.9,25.3,0,13.4,14.1,25.6,0,15.9,74.0,20.5,2
2015-08-29,25.8,22.8,37.4,0,14.5,13.3,21.6,0,21.2,48.1,22.3,0,19.5,48.9,23.9,0,14.5,13.3,21.6,0,15.8,75.4,20.5,2
2015-08-30,24.3,22.8,18.4,0,14.2,13.8,29.9,0,22.5,43.3,21.8,0,20.8,44.1,21.2,0,14.2,13.8,29.9,0,16.2,70.5,22.3,2
2015-08-31,23.9,17.8,27.6,3,14.8,12.2,29.9,0,23.0,38.9,20.2,0,22.1,40.2,25.2,0,14.8,12.2,29.9,0,16.1,70.0,20.5,2
2015-09-01,22.6,18.8,35.9,0,13.4,13.3,22.7,0,21.0,59.9,29.9,2,18.8,69.8,19.8,2,13.4,13.3,22.7,0,16.2,73.8,24.1,2
2015-09-02,22.3,17.2,34.8,0,12.7,16.2,25.6,0,19.0,61.3,13.2,2,18.1,67.1,23.6,2,12.7,16.2,25.6,0,16.3,73.4,22.3,2
2015-09-03,21.6,17.7,33.7,0,12.0,18.8,28.1,0,17.4,57.6,17.6,2,15.6,58.6,20.0,2,12.0,18.8,28.1,0,16.5,71.8,22.3,2
2015-09-04,19.5,20.9,30.1,0,11.7,18.9,21.6,0,16.9,58.6,16.3,2,13.8,70.0,9.2,2,11.7,18.9,21.6,0,16.4,70.5,22.3,2
2015-09-05,17.9,19.2,20.7,0,10.4,19.5,25.6,2,15.9,60.8,15.3,2,15.2,61.7,23.7,2,10.4,19.5,25.6,2,16.5,71.2,24.1,2
2015-09-06,18.9,16.4,24.8,0,7.7,35.0,45.0,0,16.0,61.3,22.3,2,14.2,65.2,27.6,2,7.7,35.0,45.0,0,16.1,72.8,22.3,2
2015-09-07,19.7,18.9,16.4,0,5.2,49.9,47.2,0,20.7,46.2,30.2,2,18.5,47.0,24.3,0,5.2,49.9,47.2,0,16.5,68.6,25.9,2
2015-09-08,21.9,15.0,20.6,0,5.9,43.1,34.9,0,18.9,28.1,24.7,0,18.0,29.2,27.7,0,5.9,43.1,34.9,0,15.7,75.6,29.5,2
2015-09-09,23.4,18.1,20.4,0,6.5,30.8,40.7,0,18.9,46.4,24.1,0,17.0,49.4,29.2,0,6.5,30.8,40.7,0,16.0,70.5,25.9,2
2015-09-10,25.0,17.6,20.6,0,7.3,24.9,35.3,0,16.3,59.2,28.8,2,15.0,60.8,24.1,0,7.3,24.9,35.3,0,15.8,69.7,25.9,2
2015-09-11,25.2,15.8,19.6,0,8.1,18.5,39.2,0,11.3,46.5,24.9,2,10.2,48.3,18.6,2,8.1,18.5,39.2,0,15.8,76.2,14.8,2
2015-09-12,24.8,16.5,24.1,0,7.9,12.8,34.9,0,11.3,52.9,11.2,0,10.6,51.2,18.0,0,7.9,12.8,34.9,0,15.9,76.4,20.5,2
2015-09-13,22.3,36.5,28.0,5,9.7,11.7,35.3,0,14.4,42.7,17.9,0,12.9,43.7,16.6,0,9.7,11.7,35.3,0,15.6,79.1,16.6,2
2015-09-14,18.7,55.0,38.4,5,10.6,10.8,32.0,0,16.4,43.5,21.5,0,14.4,46.1,22.2,0,10.6,10.8,32.0,0,16.8,70.2,27.7,2
2015-09-15,17.4,54.7,33.7,2,10.2,12.9,37.8,0,21.5,37.0,22.6,0,19.5,38.1,27.3,0,10.2,12.9,37.8,0,17.0,70.4,20.5,0
2015-09-16,18.4,39.1,23.5,2,9.4,19.9,36.7,0,23.3,32.3,22.6,0,20.3,35.9,24.1,0,9.4,19.9,36.7,0,16.2,70.1,27.7,2
2015-09-17,16.8,29.6,19.4,0,9.5,24.2,36.4,0,16.8,45.2,22.3,2,17.2,47.4,23.9,2,9.5,24.2,36.4,0,15.7,68.4,25.9,2
2015-09-18,17.9,24.8,21.7,0,10.7,20.0,28.8,0,17.4,53.8,24.1,0,16.6,54.9,35.3,0,10.7,20.0,28.8,0,15.9,68.6,25.9,2
2015-09-19,19.0,21.0,18.7,0,11.6,17.5,32.4,0,18.7,57.3,21.0,2,18.2,56.8,20.4,2,11.6,17.5,32.4,0,15.8,69.2,27.7,2
2015-09-20,20.4,16.2,16.6,0,11.1,22.1,40.0,0,21.1,59.9,15.8,2,19.5,62.2,20.2,0,11.1,22.1,40.0,0,16.4,70.3,22.3,2
2015-09-21,20.9,15.2,17.8,0,11.0,29.5,34.6,0,23.6,58.1,23.1,0,22.0,61.2,25.6,0,11.0,29.5,34.6,0,16.3,69.4,25.9,2
2015-09-22,21.3,20.1,18.4,0,11.3,23.0,34.6,0,21.9,72.7,24.1,5,20.9,71.7,24.1,5,11.3,23.0,34.6,0,16.1,67.1,25.9,2
2015-09-23,21.6,29.6,14.7,0,9.8,31.9,43.2,0,15.9,88.9,24.1,5,18.1,77.7,28.9,5,9.8,31.9,43.2,0,16.0,67.9,25.9,2
2015-09-24,22.1,23.3,25.4,0,8.6,31.0,34.6,0,16.1,72.4,22.3,5,15.8,66.4,23.8,5,8.6,31.0,34.6,0,16.0,72.8,40.7,2
2015-09-25,23.2,24.1,36.6,0,9.7,11.4,40.3,0,14.7,79.4,32.4,5,14.2,71.9,32.4,5,9.7,11.4,40.3,0,16.0,71.0,37.1,2
2015-09-26,23.0,28.9,31.0,0,8.1,21.5,41.4,0,14.7,75.3,16.3,5,14.4,67.0,32.7,2,8.1,21.5,41.4,0,15.7,67.5,27.7,2
2015-09-27,21.8,27.7,28.4,0,8.9,21.8,25.2,0,17.7,60.3,22.3,2,16.6,57.9,25.6,2,8.9,21.8,25.2,0,15.4,70.9,25.9,2
2015-09-28,19.9,21.1,14.6,0,11.4,14.4,33.1,0,19.7,56.5,16.0,0,17.9,55.9,23.8,0,11.4,14.4,33.1,0,16.0,67.8,22.3,2
2015-09-29,21.0,21.7,16.2,0,11.3,21.2,34.9,0,22.3,52.6,25.4,2,19.9,54.9,21.8,2,11.3,21.2,34.9,0,17.2,66.5,24.1,2
2015-09-30,20.5,23.8,14.6,0,10.3,26.3,34.6,0,18.4,67.3,31.2,2,17.5,69.7,20.3,2,10.3,26.3,34.6,0,17.5,64.3,18.4,2
2015-10-01,17.3,34.5,44.7,0,9.4,26.0,31.7,0,20.6,63.0,18.7,0,18.9,64.4,21.9,0,9.4,26.0,31.7,0,16.5,68.3,24.1,2
2015-10-02,15.6,48.1,43.5,2,10.6,15.4,25.2,2,20.1,59.3,38.4,2,17.4,66.5,33.5,2,10.6,15.4,25.2,2,16.3,74.3,24.1,2
2015-10-03,16.0,38.9,22.8,0,12.5,14.5,32.4,2,14.2,72.6,20.0,1,12.5,79.0,16.4,2,12.5,14.5,32.4,2,16.3,73.5,25.9,2
2015-10-04,11.4,72.7,27.0,5,12.4,14.3,27.4,0,14.8,70.7,17.9,2,14.1,71.2,23.7,2,12.4,14.3,27.4,0,16.1,73.4,24.1,2
2015-10-05,11.5,77.9,19.9,5,13.5,10.4,30.2,0,17.8,61.4,20.2,0,17.5,59.4,31.2,0,13.5,10.4,30.2,0,16.0,75.0,24.1,2
2015-10-06,13.9,65.6,17.8,5,13.2,10.9,34.2,2,22.0,49.7,19.4,0,20.8,50.2,29.0,0,13.2,10.9,34.2,2,16.5,75.7,31.7,2
2015-10-07,16.1,55.4,19.9,0,11.9,17.0,33.8,1,22.7,50.7,20.8,2,21.2,56.0,23.7,2,11.9,17.0,33.8,1,15.8,75.5,33.5,2
2015-10-08,18.2,44.4,19.6,0,10.8,25.2,39.6,2,14.7,81.5,22.1,4,13.3,82.7,20.6,4,10.8,25.2,39.6,2,15.1,73.1,22.3,2
2015-10-09,19.3,41.0,19.5,0,9.1,32.0,40.3,0,13.9,64.7,22.3,4,10.9,83.5,11.6,4,9.1,32.0,40.3,0,15.5,66.1,27.7,2
2015-10-10,18.8,41.0,29.2,0,8.7,34.3,39.6,2,11.9,59.7,21.3,4,8.5,81.5,15.0,4,8.7,34.3,39.6,2,15.4,70.8,31.7,2
2015-10-11,18.7,43.3,19.8,0,7.9,30.7,35.3,0,10.8,66.4,14.3,1,7.9,77.2,12.6,2,7.9,30.7,35.3,0,16.2,70.8,27.7,0
2015-10-12,19.3,36.6,24.1,0,9.6,19.0,38.5,0,12.2,61.3,19.2,2,10.2,66.9,14.8,1,9.6,19.0,38.5,0,15.8,66.9,22.3,2
2015-10-13,19.6,37.8,17.1,0,9.1,21.8,41.8,0,14.6,52.9,17.6,0,14.0,56.9,19.1,0,9.1,21.8,41.8,0,15.7,63.3,22.3,2
2015-10-14,19.5,40.9,18.2,0,7.3,29.2,46.4,0,20.2,39.0,42.5,0,20.3,39.8,42.5,0,7.3,29.2,46.4,0,15.8,63.5,37.1,2
2015-10-15,16.5,61.4,30.6,5,9.3,19.5,35.3,0,22.6,19.7,27.7,0,22.6,16.0,29.3,0,9.3,19.5,35.3,0,15.6,75.9,31.7,2
2015-10-16,14.5,75.7,18.8,5,11.7,12.9,31.7,2,17.4,48.7,14.5,2,15.5,49.9,16.3,2,11.7,12.9,31.7,2,15.5,68.3,24.1,2
2015-10-17,15.2,74.7,25.1,2,14.7,15.0,32.8,2,17.3,47.2,15.8,2,15.3,49.7,13.0,2,14.7,15.0,32.8,2,15.0,74.5,25.9,2
2015-10-18,13.0,75.5,32.4,5,9.8,59.1,16.2,1,17.9,51.0,17.4,2,16.9,47.8,18.1,2,9.8,59.1,16.2,1,16.6,73.9,31.7,2
2015-10-19,11.5,61.5,24.8,5,9.7,60.6,42.5,2,18.0,53.6,18.7,2,17.7,52.1,20.1,2,9.7,60.6,42.5,2,16.8,74.7,25.9,5
2015-10-20,11.5,58.7,37.1,2,11.2,51.5,40.0,0,22.7,40.9,25.2,0,20.7,40.5,33.1,0,11.2,51.5,40.0,0,15.9,78.7,27.7,2
2015-10-21,11.8,55.5,23.7,0,11.5,48.1,42.8,0,22.9,48.6,18.1,0,20.3,52.6,23.8,0,11.5,48.1,42.8,0,15.7,76.2,29.5,2
2015-10-22,11.6,55.9,19.6,0,13.0,30.2,34.6,0,23.9,47.1,24.6,2,21.3,50.2,32.8,2,13.0,30.2,34.6,0,16.0,73.7,27.7,2
2015-10-23,12.7,46.9,21.7,0,13.8,20.7,35.6,2,22.1,44.1,22.6,2,20.3,45.3,16.6,2,13.8,20.7,35.6,2,16.4,68.3,24.1,2
2015-10-24,13.0,45.8,13.9,0,13.2,25.7,40.7,2,22.8,50.9,17.1,2,20.5,56.0,16.4,2,13.2,25.7,40.7,2,16.8,69.7,24.1,2
2015-10-25,11.4,51.4,13.9,0,12.7,29.2,33.8,0,25.9,49.7,22.6,2,22.8,55.0,31.0,2,12.7,29.2,33.8,0,17.0,72.3,27.7,2
2015-10-26,10.6,48.8,18.4,0,12.8,25.5,32.0,2,22.3,63.0,22.9,2,21.0,66.7,31.1,2,12.8,25.5,32.0,2,17.0,72.0,24.1,2
